season_year,source_file,table_index,row_index,cell_count,cell_1,cell_1_url,cell_2,cell_2_url,cell_3,cell_3_url,cell_4,cell_4_url,cell_5,cell_5_url,cell_6,cell_6_url,cell_7,cell_7_url,cell_8,cell_8_url
2002,2002_wisconsin_challenge_series.html,3,25,8,25,,Mark Van,https://www.thethirdturn.com/wiki/Mark_Van,234,,0,https://www.thethirdturn.com/wiki/Mark_Van/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,26,8,26,,Chris Wimmer,https://www.thethirdturn.com/wiki/Chris_Wimmer,231,,2,https://www.thethirdturn.com/wiki/Chris_Wimmer/Results/Wisconsin_Challenge_Series/2002,0,,1,,2,,,
2002,2002_wisconsin_challenge_series.html,3,27,8,27,,Don Turner,https://www.thethirdturn.com/wiki/Don_Turner_(WI),230,,3,https://www.thethirdturn.com/wiki/Don_Turner_(WI)/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,28,8,28,,Chris Bires,https://www.thethirdturn.com/wiki/Chris_Bires,230,,1,https://www.thethirdturn.com/wiki/Chris_Bires/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,29,8,29,,Kirby Kurth,https://www.thethirdturn.com/wiki/Kirby_Kurth,207,,1,https://www.thethirdturn.com/wiki/Kirby_Kurth/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,30,8,30,,Bruce Havel,https://www.thethirdturn.com/wiki/Bruce_Havel,190,,0,https://www.thethirdturn.com/wiki/Bruce_Havel/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,31,8,31,,Scott Volm,https://www.thethirdturn.com/wiki/Scott_Volm,190,,0,https://www.thethirdturn.com/wiki/Scott_Volm/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,32,8,32,,"Eugene Gregorich, Jr.","https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr.",186,,2,"https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,33,8,33,,Donnie Woller,https://www.thethirdturn.com/wiki/Donnie_Woller,185,,1,https://www.thethirdturn.com/wiki/Donnie_Woller/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,34,8,34,,Luke Westenberg,https://www.thethirdturn.com/wiki/Luke_Westenberg,184,,1,https://www.thethirdturn.com/wiki/Luke_Westenberg/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,35,8,35,,Clint Sillars,https://www.thethirdturn.com/wiki/Clint_Sillars,179,,2,https://www.thethirdturn.com/wiki/Clint_Sillars/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,36,8,36,,Judd Brandl,https://www.thethirdturn.com/wiki/Judd_Brandl,178,,2,https://www.thethirdturn.com/wiki/Judd_Brandl/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,37,8,37,,Scott Patrick,https://www.thethirdturn.com/wiki/Scott_Patrick,173,,1,https://www.thethirdturn.com/wiki/Scott_Patrick/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,38,8,38,,Kelly Willman,https://www.thethirdturn.com/wiki/Kelly_Willman,170,,0,https://www.thethirdturn.com/wiki/Kelly_Willman/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,39,8,39,,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,142,,1,https://www.thethirdturn.com/wiki/Andrew_Morrissey/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,40,8,40,,Scott Wimmer,https://www.thethirdturn.com/wiki/Scott_Wimmer,137,,1,https://www.thethirdturn.com/wiki/Scott_Wimmer/Results/Wisconsin_Challenge_Series/2002,1,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,41,8,41,,Terry Schoppenhorst,https://www.thethirdturn.com/wiki/Terry_Schoppenhorst,136,,1,https://www.thethirdturn.com/wiki/Terry_Schoppenhorst/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,42,8,42,,Tony Strupp,https://www.thethirdturn.com/wiki/Tony_Strupp,129,,1,https://www.thethirdturn.com/wiki/Tony_Strupp/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,43,8,43,,"Rich Schumann, Jr.","https://www.thethirdturn.com/wiki/Rich_Schumann,_Jr.",128,,2,"https://www.thethirdturn.com/wiki/Rich_Schumann,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,44,8,44,,Jon Hornby,https://www.thethirdturn.com/wiki/Jon_Hornby,126,,1,https://www.thethirdturn.com/wiki/Jon_Hornby/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,45,8,45,,Wayne Cottrell,https://www.thethirdturn.com/wiki/Wayne_Cottrell,125,,1,https://www.thethirdturn.com/wiki/Wayne_Cottrell/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,46,8,46,,Kevin Brescia,https://www.thethirdturn.com/wiki/Kevin_Brescia,125,,1,https://www.thethirdturn.com/wiki/Kevin_Brescia/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,47,8,47,,Jeff Richards,https://www.thethirdturn.com/wiki/Jeff_Richards,123,,1,https://www.thethirdturn.com/wiki/Jeff_Richards/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,48,8,48,,Kelly Bires,https://www.thethirdturn.com/wiki/Kelly_Bires,123,,2,https://www.thethirdturn.com/wiki/Kelly_Bires/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,49,8,49,,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,117,,1,https://www.thethirdturn.com/wiki/Erik_Darnell/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,50,8,50,,Paul Menard,https://www.thethirdturn.com/wiki/Paul_Menard,116,,1,https://www.thethirdturn.com/wiki/Paul_Menard/Results/Wisconsin_Challenge_Series/2002,0,,1,,1,,,
2002,2002_wisconsin_challenge_series.html,3,51,8,51,,Joe Krzykowski,https://www.thethirdturn.com/wiki/Joe_Krzykowski,113,,1,https://www.thethirdturn.com/wiki/Joe_Krzykowski/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,52,8,52,,Brad Mueller,https://www.thethirdturn.com/wiki/Brad_Mueller,113,,1,https://www.thethirdturn.com/wiki/Brad_Mueller/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,53,8,53,,Keith Bohmsach,https://www.thethirdturn.com/wiki/Keith_Bohmsach,112,,1,https://www.thethirdturn.com/wiki/Keith_Bohmsach/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,54,8,54,,Eric Hammond,https://www.thethirdturn.com/wiki/Eric_Hammond,110,,1,https://www.thethirdturn.com/wiki/Eric_Hammond/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,55,8,55,,Jerry Gille,https://www.thethirdturn.com/wiki/Jerry_Gille,109,,1,https://www.thethirdturn.com/wiki/Jerry_Gille/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,56,8,56,,Travis Dassow,https://www.thethirdturn.com/wiki/Travis_Dassow,97,,1,https://www.thethirdturn.com/wiki/Travis_Dassow/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,57,8,57,,Benjamin Brinkman,https://www.thethirdturn.com/wiki/Benjamin_Brinkman,91,,0,https://www.thethirdturn.com/wiki/Benjamin_Brinkman/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,58,8,58,,Eddie Hoffman,https://www.thethirdturn.com/wiki/Eddie_Hoffman,90,,1,https://www.thethirdturn.com/wiki/Eddie_Hoffman/Results/Wisconsin_Challenge_Series/2002,0,,0,,1,,,
2002,2002_wisconsin_challenge_series.html,3,59,8,59,,Al Weishoff,https://www.thethirdturn.com/wiki/Al_Weishoff,87,,1,https://www.thethirdturn.com/wiki/Al_Weishoff/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,60,8,60,,Wayne Mackesy,https://www.thethirdturn.com/wiki/Wayne_Mackesy,87,,0,https://www.thethirdturn.com/wiki/Wayne_Mackesy/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,61,8,61,,Dean LaPointe,https://www.thethirdturn.com/wiki/Dean_LaPointe,84,,1,https://www.thethirdturn.com/wiki/Dean_LaPointe/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,62,8,62,,Gerry Junget,https://www.thethirdturn.com/wiki/Gerry_Junget,83,,1,https://www.thethirdturn.com/wiki/Gerry_Junget/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,63,8,63,,Alan Sankey,https://www.thethirdturn.com/wiki/Alan_Sankey,82,,0,https://www.thethirdturn.com/wiki/Alan_Sankey/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,64,8,64,,Doug Drost,https://www.thethirdturn.com/wiki/Doug_Drost,78,,1,https://www.thethirdturn.com/wiki/Doug_Drost/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,65,8,65,,Charlie Menard,https://www.thethirdturn.com/wiki/Charlie_Menard,75,,1,https://www.thethirdturn.com/wiki/Charlie_Menard/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,66,8,66,,Jerry Mueller,https://www.thethirdturn.com/wiki/Jerry_Mueller,70,,0,https://www.thethirdturn.com/wiki/Jerry_Mueller/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,67,8,67,,"Jim Sauter, Jr.","https://www.thethirdturn.com/wiki/Jim_Sauter,_Jr.",67,,1,"https://www.thethirdturn.com/wiki/Jim_Sauter,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,68,8,68,,Mike Cusick,https://www.thethirdturn.com/wiki/Mike_Cusick,66,,1,https://www.thethirdturn.com/wiki/Mike_Cusick/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,69,8,69,,Dan Howard,https://www.thethirdturn.com/wiki/Dan_Howard,66,,1,https://www.thethirdturn.com/wiki/Dan_Howard/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,70,8,70,,Wayne Breitenfeldt,https://www.thethirdturn.com/wiki/Wayne_Breitenfeldt,63,,1,https://www.thethirdturn.com/wiki/Wayne_Breitenfeldt/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,71,8,71,,Bobby Wilberg,https://www.thethirdturn.com/wiki/Bobby_Wilberg,63,,1,https://www.thethirdturn.com/wiki/Bobby_Wilberg/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,72,8,72,,Kevin Baldry,https://www.thethirdturn.com/wiki/Kevin_Baldry,62,,0,https://www.thethirdturn.com/wiki/Kevin_Baldry/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,73,8,73,,Greg Bowers,https://www.thethirdturn.com/wiki/Greg_Bowers,60,,1,https://www.thethirdturn.com/wiki/Greg_Bowers/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,74,8,74,,Dan Topel,https://www.thethirdturn.com/wiki/Dan_Topel,60,,1,https://www.thethirdturn.com/wiki/Dan_Topel/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,75,8,75,,Bob Campbell,https://www.thethirdturn.com/wiki/Bob_Campbell,57,,1,https://www.thethirdturn.com/wiki/Bob_Campbell/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,76,8,76,,"Eldon Zacek, Jr.","https://www.thethirdturn.com/wiki/Eldon_Zacek,_Jr.",54,,1,"https://www.thethirdturn.com/wiki/Eldon_Zacek,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,77,8,77,,Russ Weiler,https://www.thethirdturn.com/wiki/Russ_Weiler,47,,0,https://www.thethirdturn.com/wiki/Russ_Weiler/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,78,8,78,,Jeff Fritz,https://www.thethirdturn.com/wiki/Jeff_Fritz,47,,0,https://www.thethirdturn.com/wiki/Jeff_Fritz/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,79,8,79,,Steve Dobbratz,https://www.thethirdturn.com/wiki/Steve_Dobbratz,44,,0,https://www.thethirdturn.com/wiki/Steve_Dobbratz/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,80,8,80,,Eric Wisz,https://www.thethirdturn.com/wiki/Eric_Wisz,44,,0,https://www.thethirdturn.com/wiki/Eric_Wisz/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,81,8,81,,Rich Loch,https://www.thethirdturn.com/wiki/Rich_Loch,44,,0,https://www.thethirdturn.com/wiki/Rich_Loch/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,82,8,82,,Mike Leopold,https://www.thethirdturn.com/wiki/Mike_Leopold,42,,0,https://www.thethirdturn.com/wiki/Mike_Leopold/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,83,8,83,,Chad Barker,https://www.thethirdturn.com/wiki/Chad_Barker,42,,0,https://www.thethirdturn.com/wiki/Chad_Barker/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,84,8,84,,Brent Knight,https://www.thethirdturn.com/wiki/Brent_Knight,40,,0,https://www.thethirdturn.com/wiki/Brent_Knight/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,85,8,85,,Mark Taylor,https://www.thethirdturn.com/wiki/Mark_Taylor,38,,0,https://www.thethirdturn.com/w/index.php?title=Mark_Taylor/Results/Wisconsin_Challenge_Series/2002&action=edit&redlink=1,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,86,8,86,,Justin Woller,https://www.thethirdturn.com/wiki/Justin_Woller,38,,0,https://www.thethirdturn.com/wiki/Justin_Woller/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,87,8,87,,Wayne Lodholz,https://www.thethirdturn.com/wiki/Wayne_Lodholz,38,,0,https://www.thethirdturn.com/wiki/Wayne_Lodholz/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,88,8,88,,Dave Lawrence,https://www.thethirdturn.com/wiki/Dave_Lawrence,38,,0,https://www.thethirdturn.com/wiki/Dave_Lawrence/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,89,8,89,,Scottie Hatton,https://www.thethirdturn.com/wiki/Scottie_Hatton,36,,0,https://www.thethirdturn.com/wiki/Scottie_Hatton/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,90,8,90,,"Bernie Fritz, Jr.","https://www.thethirdturn.com/wiki/Bernie_Fritz,_Jr.",36,,0,"https://www.thethirdturn.com/wiki/Bernie_Fritz,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,91,8,91,,Jesse Klug,https://www.thethirdturn.com/wiki/Jesse_Klug,34,,0,https://www.thethirdturn.com/wiki/Jesse_Klug/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,92,8,92,,Bob Gereau,https://www.thethirdturn.com/wiki/Bob_Gereau,34,,0,https://www.thethirdturn.com/wiki/Bob_Gereau/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,93,8,93,,Scott Bleeker,https://www.thethirdturn.com/wiki/Scott_Bleeker,34,,0,https://www.thethirdturn.com/wiki/Scott_Bleeker/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,94,8,94,,Chris Grimes,https://www.thethirdturn.com/wiki/Chris_Grimes,34,,0,https://www.thethirdturn.com/wiki/Chris_Grimes/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,95,8,95,,"John Totzke, Jr.","https://www.thethirdturn.com/wiki/John_Totzke,_Jr.",32,,0,"https://www.thethirdturn.com/wiki/John_Totzke,_Jr./Results/Wisconsin_Challenge_Series/2002",0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,96,8,95,,Paul Knoblock,https://www.thethirdturn.com/wiki/Paul_Knoblock,32,,0,https://www.thethirdturn.com/wiki/Paul_Knoblock/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,97,8,95,,Bob Jacobs,https://www.thethirdturn.com/wiki/Bob_Jacobs,32,,0,https://www.thethirdturn.com/wiki/Bob_Jacobs/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2002,2002_wisconsin_challenge_series.html,3,98,8,95,,Ed Schneidewent,https://www.thethirdturn.com/wiki/Ed_Schneidewent,32,,0,https://www.thethirdturn.com/wiki/Ed_Schneidewent/Results/Wisconsin_Challenge_Series/2002,0,,0,,0,,,
2003,2003_wisconsin_challenge_series.html,0,0,3,<<< Previous Season,https://www.thethirdturn.com/wiki/2002_Wisconsin_Challenge_Series_Central,VIEW ALL SEASONS FOR THIS SERIES,https://www.thethirdturn.com/wiki/Wisconsin_Challenge_Series_Central,Next Season >>>,https://www.thethirdturn.com/wiki/2004_Wisconsin_Challenge_Series_Central,,,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,0,1,RACE LISTINGS,,,,,,,,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,1,4,Race,,Date,,Track,,Winner,,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,2,4,1,https://www.thethirdturn.com/wiki/2003_Charter_Communications_100,12 April 2003,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Kevin Brescia,https://www.thethirdturn.com/wiki/Kevin_Brescia,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,3,4,2,https://www.thethirdturn.com/wiki/2003_Spring_Fling_100,4 May 2003,,"Columbus, WI",https://www.thethirdturn.com/wiki/Columbus_151_Speedway,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,4,4,3,https://www.thethirdturn.com/wiki/2003_Memorial_100,26 May 2003,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Jeff Weinfurter,https://www.thethirdturn.com/wiki/Jeff_Weinfurter,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,5,4,4,https://www.thethirdturn.com/wiki/2003_Dairy_Days_75,7 June 2003,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,John Zimmerman,https://www.thethirdturn.com/wiki/John_Zimmerman_(WI),,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,6,4,5,https://www.thethirdturn.com/wiki/2003_Larry_Detjens_Memorial,26 June 2003,,"Wausau, WI",https://www.thethirdturn.com/wiki/State_Park_Speedway,Chris Weinkauf,https://www.thethirdturn.com/wiki/Chris_Weinkauf,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,7,4,6,https://www.thethirdturn.com/wiki/2003_North_American_Cup,3 July 2003,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Kelly Bires,https://www.thethirdturn.com/wiki/Kelly_Bires,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,8,4,7,https://www.thethirdturn.com/wiki/2003_Creek_Classic_100,27 July 2003,,"Francis Creek, WI",https://www.thethirdturn.com/wiki/141_Speedway,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,9,4,8,https://www.thethirdturn.com/wiki/2003_Marshfield_75,7 August 2003,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Mark Eswein,https://www.thethirdturn.com/wiki/Mark_Eswein,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,10,4,9,https://www.thethirdturn.com/wiki/2003_Geneva_Challenge_100,18 August 2003,,"Lake Geneva, WI",https://www.thethirdturn.com/wiki/Lake_Geneva_Raceway,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,,,,,,,,
2003,2003_wisconsin_challenge_series.html,1,11,4,10,https://www.thethirdturn.com/wiki/2003_Championship_100,5 September 2003,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Jeff Weinfurter,https://www.thethirdturn.com/wiki/Jeff_Weinfurter,,,,,,,,
2003,2003_wisconsin_challenge_series.html,2,0,1,FINAL POINT STANDINGS,,,,,,,,,,,,,,,
2003,2003_wisconsin_challenge_series.html,3,0,8,Fin,,Driver,,Pts,,St,,W,,T5,,T10,,Pole,
2003,2003_wisconsin_challenge_series.html,3,1,8,1,,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,1017,,10,https://www.thethirdturn.com/wiki/Erik_Darnell/Results/Wisconsin_Challenge_Series/2003,3,,6,,7,,,
2003,2003_wisconsin_challenge_series.html,3,2,8,2,,Jeff Kendall,https://www.thethirdturn.com/wiki/Jeff_Kendall,921,,10,https://www.thethirdturn.com/wiki/Jeff_Kendall/Results/Wisconsin_Challenge_Series/2003,0,,5,,7,,,
2003,2003_wisconsin_challenge_series.html,3,3,8,3,,Chris Weinkauf,https://www.thethirdturn.com/wiki/Chris_Weinkauf,916,,10,https://www.thethirdturn.com/wiki/Chris_Weinkauf/Results/Wisconsin_Challenge_Series/2003,1,,4,,7,,,
2003,2003_wisconsin_challenge_series.html,3,4,8,4,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,735,,9,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2003,0,,2,,3,,,
2003,2003_wisconsin_challenge_series.html,3,5,8,5,,Jason Weinkauf,https://www.thethirdturn.com/wiki/Jason_Weinkauf,720,,9,https://www.thethirdturn.com/wiki/Jason_Weinkauf/Results/Wisconsin_Challenge_Series/2003,0,,1,,4,,,
2003,2003_wisconsin_challenge_series.html,3,6,8,6,,Kenny Reiser,https://www.thethirdturn.com/wiki/Kenny_Reiser,705,,10,https://www.thethirdturn.com/wiki/Kenny_Reiser/Results/Wisconsin_Challenge_Series/2003,0,,1,,3,,,
2003,2003_wisconsin_challenge_series.html,3,7,8,7,,Adam Royle,https://www.thethirdturn.com/wiki/Adam_Royle,677,,7,https://www.thethirdturn.com/wiki/Adam_Royle/Results/Wisconsin_Challenge_Series/2003,0,,1,,3,,,
2003,2003_wisconsin_challenge_series.html,3,8,8,8,,John Zimmerman,https://www.thethirdturn.com/wiki/John_Zimmerman_(WI),662,,7,https://www.thethirdturn.com/wiki/John_Zimmerman_(WI)/Results/Wisconsin_Challenge_Series/2003,1,,2,,2,,,
